id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
24051700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Like I don't know if you've ever left anything with a girl or she's ever left anything with you and then it's just ended horribly. <b> Now because girls love hoodies, it's what they do. </b> It has now been five years. Maybe are you joking?--24051700"," Now because girls love hoodies, it's what they do. ", neutral
24055299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Let's say for example, one of your parents is negative.-- It's not fair on you and to it's not fair on them. Let's say you have a negative.<b> Let's say for example, one of your parents is negative.</b> It's not fair on you to deal with that because then you will start to later on down the road potentially resent them.--24055299.0"," Let's say for example, one of your parents is negative.", neutral
24064833,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Impact on a child's happiness the latest hit toy by your children less and as a result, they will be able to better filter out the noise and focus on the important things studies tell us that family vacations in togetherness have a long-term impact on a child's happiness.-- It is easier to take good care of fewer things. You know, what doesn't have a long-term<b> Impact on a child's happiness the latest hit toy by your children less and as a result, they will be able to better filter out the noise and focus on the important things studies tell us that family vacations in togetherness have a long-term impact on a child's happiness.</b> Let's teach our children to Value stuff less and experiences more.--24064833.0"," Impact on a child's happiness the latest hit toy by your children less and as a result, they will be able to better filter out the noise and focus on the important things studies tell us that family vacations in togetherness have a long-term impact on a child's happiness.", caring
24090952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,n fact when we were looking into LMA we came across this.-- I knew it was going to go in that hoop. She never missed a shot.<b> In fact when we were looking into LMA we came across this.</b> It is a Ripley's Believe It or Not.--24090952., In fact when we were looking into LMA we came across this., neutral
24165574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Let's not I talked about cardio.-- Okay, no no boxes. Do you do cardio every day who choose your question Katya?<b> Let's not I talked about cardio.</b> The time that's because you had a spot of being vegan so many nutrition questions.--24165574.0", Let's not I talked about cardio., disapproval
24177443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"--And so I'm at until August so you watch your back because I'm coming for one of y'all. <b> Professor for the day price is gonna freak out. </b> No, it's just it's a really fun game. I just like class if you if you tase me Bryce, I swear it's okay.--24177443", Professor for the day price is gonna freak out. , nervousness
24180184,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"At no time was the the option of dying with Dignity brought up.-- That's a big one. Well doctors surgeons like to cut or even write or morals and ethics now what's really interesting is if you are diagnosed as terminal you're going to die and if you go from walking around like a normal person in August to being bedridden in October, it doesn't look good.<b> At no time was the the option of dying with Dignity brought up.</b> Why go through all that suffering?--24180184.0", At no time was the the option of dying with Dignity brought up., anger
24211384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I will say my tendency has always been towards I guess would be the left brain.-- Yeah, I mean it's like sort of little the classic left and right brain, right the creativity side versus the purely systemic side. I feel like if you only have one and not the other you're going to be an incomplete PPC manager, right?<b> I will say my tendency has always been towards I guess would be the left brain.</b> I guess the movie like intuitive side and that I was up until so--24211384.0", I will say my tendency has always been towards I guess would be the left brain., confusion
24214304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"--Absolutely and don't overspend on the days like on the very first week of December the very last week don't overspend there. <b> That'll give you more more room to really go crazy on the days that matter in the middle of the month, right and you know, sometimes people say like, oh, you know, my ads are in Effective during this time. </b> Should I go and scale down budgets? I would definitely say bids are a lot more important because when the conversion rates are lower in the last week of the month and when the a costs are higher in the last week of the month if you bid with smaller, like if all of your bids or a little bit lower, then you can help offset any a costs increase that you might incur during that time frame and that's it optimized for the procrastinators everybody.--24214304"," That'll give you more more room to really go crazy on the days that matter in the middle of the month, right and you know, sometimes people say like, oh, you know, my ads are in Effective during this time. ", approval
24239719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Yeah and presentations and you kind of get marked on that. <b> In between having your coffee and like talking to the other people at next champ, they'd actually all be kind of listening and feeding back in that war room. </b> So what was really important to next jump is that they were employing like-minded people. So everybody had a say in that higher right from the most Junior person to the most senior person and I think as a result, it was a really really kind of close-knit team and they've maintained that--24239719"," In between having your coffee and like talking to the other people at next champ, they'd actually all be kind of listening and feeding back in that war room. ", neutral
24245668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--That was that was going to be the Spurs name Spurs were <b> They were really and the end of the to they really need toward the Aztecs. </b> Yeah, man Spurs is so much better than the NASA Tech's armadillo. Yeah team to San Antonio.--24245668", They were really and the end of the to they really need toward the Aztecs. , neutral
24296619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,he god of their fathers the god of Abraham the god of Isaac Isaac.-- This is why he told Moses in verse 5. That they may believe that the Lord.<b> The god of their fathers the god of Abraham the god of Isaac Isaac.</b> The god of Jacob has appeared to you in other words Moses.--24296619., The god of their fathers the god of Abraham the god of Isaac Isaac., neutral
24303901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I know why they've done it because the endgame grind in these games is huge. <b> I think if you want to go for those superbosses you're going to you're going to you know, you don't have to sit down for a few a few know a couple hundred hours to get to that point whether I'm in a minority to have that Kind of attitude, but I don't really like the added extras that they thrown into like the PC version and that kind of stuff so you're not interested in using them, but do you wish that they wouldn't put them in at all. </b>  I understand why they do and I don't obviously I said I don't use them they are there for a reason for people who want to use them.--24303901"," I think if you want to go for those superbosses you're going to you're going to you know, you don't have to sit down for a few a few know a couple hundred hours to get to that point whether I'm in a minority to have that Kind of attitude, but I don't really like the added extras that they thrown into like the PC version and that kind of stuff so you're not interested in using them, but do you wish that they wouldn't put them in at all. ", neutral
24345912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--It's just it's just how it happens. <b> Okay, they cut everybody off because the phone calls they still get is still yo, I need help. </b> Can I get this? Can I get that?--24345912"," Okay, they cut everybody off because the phone calls they still get is still yo, I need help. ", disapproval
24359314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,'m having a really crappy ear or a really crappy day or really crappy week.-- I'm in the tornado of like doom and like everything's going wrong. I've had a really bad year and I work on like allowing the tornado to be there but like taking a step out of it and putting myself on the ground so I can really<b> I'm having a really crappy ear or a really crappy day or really crappy week.</b> And so I think that's really the first piece is is you know allowing it.--24359314., I'm having a really crappy ear or a really crappy day or really crappy week., disappointment
24360728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"It's very simple, but also my network marketing Academy is also very simple and duplicatable because when something can be actionable and you can be moved-- Cooter's want to keep things simple for duplication duplication is the key in network marketing and that's why I have this podcast called network marketing made simple, but that's also why anyone that has coached with me on my LinkedIn coaching. It's a very simplistic program.<b> It's very simple, but also my network marketing Academy is also very simple and duplicatable because when something can be actionable and you can be moved</b> forward each and every day with simple steps that create that mess of result and massive impact that you're looking for.--24360728.0"," It's very simple, but also my network marketing Academy is also very simple and duplicatable because when something can be actionable and you can be moved", optimism
24392502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"That is it that is all for Trish to Dish this week.-- If anybody knows how to get the banana, please drop a link below but I digress again again. Take me back to the key.<b> That is it that is all for Trish to Dish this week.</b> Talking about it now again.--24392502.0", That is it that is all for Trish to Dish this week., neutral
24523191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"We woke up to the tune of a Chinese New Year song We freaked out.-- Now after a while we forgot about the toy and we found other things to turn our attention to and then a few nights later. I remember it was storming outside while everyone was sleeping.<b> We woke up to the tune of a Chinese New Year song We freaked out.</b> It was the same song that would play when you press that little toy that we got in the hamper, but no one had breast it.--24523191.0", We woke up to the tune of a Chinese New Year song We freaked out., fear
24530066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"--We are well-rounded people, you know, okay, I've had enough podcasting guys. <b> It's the end of season 3 episode 1 y'all. </b> Thank you so much for sticking around if it weren't for you guys. We wouldn't be here.--24530066", It's the end of season 3 episode 1 y'all. , neutral
24532741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Part of the question.-- Yeah, they should doing something fun. I don't understand like don't put yourself through like a movie that you don't want to watch just because you think the other person wants to watch it, but that's<b> Part of the question.</b> What would you do?--24532741.0", Part of the question., neutral
24564439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"And it's got the lovely spider crab logo on the back of it.-- Mug, it's a beautiful regular kitchen mug would are poo emoji on it. And it says after this Brew I'm off for my morning poo.<b> And it's got the lovely spider crab logo on the back of it.</b> So it's very exciting to keep on display.--24564439.0", And it's got the lovely spider crab logo on the back of it., approval
24572261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,hat lives within so that you may continue to grow and experience amazing things in life.-- Thank you for your continued support. listen to ordinary people who lead extraordinary lives their leadership styles forever impressed in the hearts and minds of people being in their professions personal life and or in communities by being an example of greatness be inspired by these personal stories and prepare to be both moved and motivated as Maurice mainly the second the serial entrepreneur interviews present and future icons challenge yourself to recognize the<b> That lives within so that you may continue to grow and experience amazing things in life.</b> We are all capable of leadership take charge and lead up.--24572261., That lives within so that you may continue to grow and experience amazing things in life., caring
24644377,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"So it's really critical that you recognize like what you have to work with right now and that you work that you embrace it positively as something that you can work with for the rest of the year, right?-- feeling at this very low Point recognize that you do have at least people right you have Community, right? That's this can serían family, you know tribe thing going on, right?<b> So it's really critical that you recognize like what you have to work with right now and that you work that you embrace it positively as something that you can work with for the rest of the year, right?</b> And you may also have an awesome amount of shit going on.--24644377.0"," So it's really critical that you recognize like what you have to work with right now and that you work that you embrace it positively as something that you can work with for the rest of the year, right?", approval
24662395,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"You will never ever ever have a completely sound horse.-- She's feeling it week. Okay, we got to fix that.<b> You will never ever ever have a completely sound horse.</b> You will always find something wrong.--24662395.0", You will never ever ever have a completely sound horse., disappointment
24688611,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The message is getting diluted.-- What worked for you was something that mattered and it caught fire now that you want to grow faster. You're trying to hack strategies to make you grow faster in numbers.<b> The message is getting diluted.</b> Yeah, because maybe I can get the entire on creating too many too much content.--24688611.0", The message is getting diluted., annoyance
24711347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I mean if you think you're converting more business in Europe for some Rhyme or Reason, then that's where you want to focus. <b> I'm an emotional that we're business comes from I just want to make sure that it's not an ideology that you want to be Global and that's why you do it. </b> I want to I'm hoping you're doing it because it's in the best interest of your business. Yeah, it's just it's just because of like the summer here and it's the winter.--24711347", I'm an emotional that we're business comes from I just want to make sure that it's not an ideology that you want to be Global and that's why you do it. , neutral
24712568,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--That is what's happening this Paradigm of that and then going back to where I started the operating system here. <b> And they're letting other voices dictate their actions. </b> So many of you want to be successful to prove to your parents that they were wrong and you were right to do this thing. The problem with that is when you want to prove a parent wrong how many people here are doing what they're doing because they loved it, but there's a part of them that's doing it because they want to prove somebody wrong raise your hand.--24712568", And they're letting other voices dictate their actions. , disappointment
24729036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"--You see where I'm going. <b> Like what becomes you know, what be it's amazing to watch America. </b> This Market makes certain things skills kids did not get paid to be good at skateboarding in 1960 they do now. Because people will watch it so famous for the sake of famous has been around forever and icon name.--24729036"," Like what becomes you know, what be it's amazing to watch America. ", approval
24800241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--I mean when putting your phone over the thing, I mean, I guess to take a picture, I mean I guess but I just I think it's too risky to Nova sticking my head over it though. <b> Whoa, I mean, there's a chance for you topple over looking like this my balance you're just standing there peacefully and then you just lose your balance. </b> I put I put lose your balance and quotations. You didn't see me do that, but I don't think that I don't have any problem looking at but I mean, I feel like--24800241"," Whoa, I mean, there's a chance for you topple over looking like this my balance you're just standing there peacefully and then you just lose your balance. ", disapproval
24814158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--I wouldn't necessarily have thought to put them in a match together. <b> Not like you said the other day. </b> It's something you didn't know you. It until you saw it exactly and I love when wrestling does that yes, because every few times I'm like, I didn't actually know that I wanted this match and now it's happening.--24814158", Not like you said the other day. , disapproval
24865785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--I'm not afraid of you said the little old lady bravely. <b> Anyway, we've come to scare. </b> You you can't scare me. So the little old lady then what's to become of us.--24865785"," Anyway, we've come to scare. ", fear
24898729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"--Well, I guess you it truly does give you a headache. <b> All I do is recommend a diffuser because an alternative to candles is an oil diffuser and they're amazing and they have purposes. </b> As yeah, they're like helping your body. So you don't know what a diffuser is is like a little it's almost like a humidifier.--24898729", All I do is recommend a diffuser because an alternative to candles is an oil diffuser and they're amazing and they have purposes. , pride
24906526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sorry kill he can outrun some-- So and if he ever gets against the linebacker, he's going to eat them alive gets his safety. He's too strong and if they try and double team Travis, then the little fellow out there can outrun anybody Kelly.<b> Sorry kill he can outrun some</b> He just flat out just as do is throw the ball up there so there has that there's too many and the other guys on the other side of Tyreke Hill are both good.--24906526.0", Sorry kill he can outrun some,admiration
24912879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--If you do them first, obviously, but then your mile is going to not be as good versus if you run the mile first, you're mildly better, but you're pushing through gonna suck. <b> So there's a give-and-take there, but you can do your, you know, your cardio before as long as it's easy cardio not hard exactly do the hard cardio at the end if it's going to be hard cardio simplified rule also through Should I get some? </b> I said your basketball. So the last question promise.--24912879"," So there's a give-and-take there, but you can do your, you know, your cardio before as long as it's easy cardio not hard exactly do the hard cardio at the end if it's going to be hard cardio simplified rule also through Should I get some? ", approval
24981273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Here soon, like what's your process to if you hit a goal or don't hit a goal to just keep working towards the next one with having that self-awareness say, okay. <b> Yeah, I mean Jordan Peterson is a like clinical psychologist, whatever he says this and it really it really like I think it's so perfect. </b> But he says when you surf don't confuse yourself with the wave, right so the wave is Your family your success your coaches your health your the fact that you were born in America or whatever you want to say, right?--24981273"," Yeah, I mean Jordan Peterson is a like clinical psychologist, whatever he says this and it really it really like I think it's so perfect. ",admiration
24982329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--So subscribe now and don't miss out with that said that is my plea to you. <b> Shot Mania, let me tell you something brother. </b> He gave us everything he had in him tonight. What you gonna do?--24982329"," Shot Mania, let me tell you something brother. ", neutral
25026753,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Makes it worse is that's not all we have to deal with.-- It make the beds pick up toys and then on a week-to-week basis, you have to change bedding empty the bins you have to dust wipe down cupboards clean out the car the list goes on and on and on I mean even saying out loud makes me want to go and buy a lottery ticket so I can hire a maid and a butler because honestly, it's overwhelming. It's completely overwhelming and the thing is is it never stops it never stops and<b> Makes it worse is that's not all we have to deal with.</b> You also have to make dinner.--25026753.0", Makes it worse is that's not all we have to deal with., disappointment
25044373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hat is it usatf Minnesota or I don't even know what it's called.-- The Minnesota that are like usatf Minnesota and so like the most competitive fastest people that live here they come out and raise. So people we even have a team like USA.<b> What is it usatf Minnesota or I don't even know what it's called.</b> That's probably what it's called right that Dennis Barker her cold used to be the head coach of and it's basically professional athletes that get paid stipends just to run so people are at that level and all those people have like OT cues and they come out.--25044373., What is it usatf Minnesota or I don't even know what it's called., curiosity
25059349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"--Yeah, it's really insane. <b> I think it puts in perspective. </b> Just what all this means what life really means and how you live it and the concept of time and how much of it. Do you have versus how much you really don't have man there was that story Jaylyn Williams brought up where it was like the way before game right?--25059349", I think it puts in perspective. , realization
25096493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--I know I'm really not that violent person, but we're unified and you're punching but then London soft and it doesn't matter how hard you punch the London soft and you all going uh-huh. <b> I know and it is horrible using up all of your energy. </b> We just not getting very far. Well, you know experience in a setback would challenge can feel like that could be really demotivating.--25096493", I know and it is horrible using up all of your energy. , disappointment
25124041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--But like I do try to like do something motivational where I talked about how it was my six months baptism birthday, you know, by the way we celebrated with Christie's real. <b> I'm like, oh my gosh that just made my day, you know, like I needed that so So the last thing I want to leave you guys with for someone who does get distracted by it something that I find helpful is disconnecting to reconnect. </b>  So when I disconnect from social media and I reconnect with my faith, I am able to find the value in social media and well as well as the value in my spiritual relationships.--25124041"," I'm like, oh my gosh that just made my day, you know, like I needed that so So the last thing I want to leave you guys with for someone who does get distracted by it something that I find helpful is disconnecting to reconnect. ", excitement
25131609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"And so that's my thoughts sneak previews just like a video on YouTube.-- I think that that is what elon's going to go for because if it's a preview, it's a sneak peek to me. It just sounds like you're not going to get it but you get to see it.<b> And so that's my thoughts sneak previews just like a video on YouTube.</b> Yeah, like a feature.--25131609.0", And so that's my thoughts sneak previews just like a video on YouTube., pride
25190622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--It's just to go through them to simplify it. <b> So porous or non porous. </b> The ice texture also plays a role considering, you know, if there's a massive difference in texture. I guess you're good at getting into Natural Stone at that point you're getting into also weights.--25190622", So porous or non porous. , curiosity
25350947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Meanwhile the Baxter building reads got been in some kind of contraption.-- With glue, so then we have a little mini fight of torch first the frightful four and they and they knock him out. They take him down and it's four against one and there's no way the torch wins that fight.<b> Meanwhile the Baxter building reads got been in some kind of contraption.</b> This might kill him or I might save them he activates it it explodes.--25350947.0", Meanwhile the Baxter building reads got been in some kind of contraption., disapproval
25369070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"To say like you did a really great job.-- Like he was like a good questioner. Well, you know good in the sense that like I felt good about myself at the end of the question which whether you think you know, yeah, there is a question then after mag came by my office and was like, hey, I just wanted<b> To say like you did a really great job.</b> Like I saw you at the end, like don't be upset about what Kyle said like house question was stupid.--25369070.0", To say like you did a really great job.,admiration
25416471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,t's also great how she she offers a few perspectives and I think that's something that's so interesting about Memoir is that in a few instances?-- So gross like there's this scene where her brother is just brutally burnt and The description of the skin it's just awful.<b> It's also great how she she offers a few perspectives and I think that's something that's so interesting about Memoir is that in a few instances?</b> Some of her memories were challenged by her family members like that burning instance and she writes this in the book.--25416471., It's also great how she she offers a few perspectives and I think that's something that's so interesting about Memoir is that in a few instances?,admiration
25438388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,"Not carry that energy with us not a single step farther and this can work for any negative thought we must set this boundary for ourselves understand that all of your emotions are valuable valid and worthy of being listened to and responsibly acted upon your emotions.-- Every time we use negative self-talk, we are wearing that trail of negativity deeper and deeper within our brains until one day. We may be completely unaware that other possible paths even exist for dealing with a trigger our third and final goal is to stop the negative thought patterns that tend to follow our emotions dead in their tracks the second we feel them coming on we have to decide then and there that we are not going to accept them we<b> Not carry that energy with us not a single step farther and this can work for any negative thought we must set this boundary for ourselves understand that all of your emotions are valuable valid and worthy of being listened to and responsibly acted upon your emotions.</b> Are your body's way of saying hey something has to change here.--25438388.0", Not carry that energy with us not a single step farther and this can work for any negative thought we must set this boundary for ourselves understand that all of your emotions are valuable valid and worthy of being listened to and responsibly acted upon your emotions., optimism
25452875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Thanks for coming on the bathroom break podcast. <b> I'll guess that gasps. </b> Yeah, ha ha ha.--25452875", I'll guess that gasps. , neutral
25456323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Yeah, so I mean obviously she's like that. <b> My wife is just like that. </b> Yeah, like she's very very very creative. So I was like, I have the perfect partner my wife we get along.--25456323", My wife is just like that. , neutral
25457277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"And you know all that stuff.-- Yeah because I feel like it is totally separate like like to if you compared it to like acting it's like it's like, you know, when you go do like an audition compared to when you're doing the role in front of the cameras like two totally different like art forms in a way. Yes sort of correct a trailer edit and and the actual film at it is like totally different pacing and information.<b> And you know all that stuff.</b> Yeah, so I'm super excited.--25457277.0", And you know all that stuff., approval
25471495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"And I gave it to Isaac and it's got a point where mostly he's just like yeah, great.-- I'm playing go every night. There's no I mean<b> And I gave it to Isaac and it's got a point where mostly he's just like yeah, great.</b> If we're playing the same venue two nights in a row.--25471495.0"," And I gave it to Isaac and it's got a point where mostly he's just like yeah, great.",admiration
25497603,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I said actually you inspired me to get my doctorate and I think I confused him because he said oh, what do you do?-- He was asking me questions. He said so what do you do?<b> I said actually you inspired me to get my doctorate and I think I confused him because he said oh, what do you do?</b> He might have assumed I'm a medical doctor and I said I teach but I didn't specify at what level but again, he was so gracious that oh, that's just wonderful, you know public health is so important these days.--25497603.0"," I said actually you inspired me to get my doctorate and I think I confused him because he said oh, what do you do?",admiration
25502912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Alright, so those are a lot of fancy words.-- These are all still very popular and it usually takes a little bit more convincing for students to be on the same page as me. One of the things I presented to them regarding the benefits of whole grain specifically was the fact that many whole grains contain something called beta in or beta on this compound helps metabolize or process homocysteine.<b> Alright, so those are a lot of fancy words.</b> Let me try and summarize this for you homocysteine is a protein we find in the blood everyone has it but some of us have high levels of this protein homocysteine in the blood and if we have--25502912.0"," Alright, so those are a lot of fancy words.", disapproval
25509615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"--Well, we often underestimate the importance of oral health when we think about living healthy. <b> We really take a moment to think about how Dental Health impacts everything else. </b> It becomes pretty clear. For example, if you lose your teeth, it will definitely influence the foods you're able to eat your teeth are obviously responsible for chewing and if you're missing teeth, you won't be able to properly choose certain foods.--25509615", We really take a moment to think about how Dental Health impacts everything else. , realization
25515862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--In this case, the liver helps to get rid of old red blood cells specifically sometimes this byproduct of breaking down red blood cells, which we call bilirubin doesn't leave the body like it should so it builds up in the bloodstream because the liver is responsible for this process high bilirubin tells us that the liver may not be working as it should now. <b> Sometimes it can mean that your body is no longer making a special enzyme that helps. </b> Breakdown hemoglobin, which is part of your red blood cells. There are also things that can influence the test results.--25515862", Sometimes it can mean that your body is no longer making a special enzyme that helps. , neutral
25531959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Yes, just go get it girl. <b> Thank you so much for being Today it is an honor to have you here a privilege. </b>  I've Loved meeting you and I can't wait to have you back.--25531959", Thank you so much for being Today it is an honor to have you here a privilege. , gratitude
25546888,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"--I love it humility. <b> He spoke about you and he was just saying how like just his energy is so humble and he was Like some people don't even know. </b>  I'm an actor like sometimes I'll just be like, oh my / driver he's like so humble but he's so six.--25546888", He spoke about you and he was just saying how like just his energy is so humble and he was Like some people don't even know. ,admiration
25619726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Thank you so much. <b> It's great to have you here as I mentioned Stephen Chbosky has been a guest on this very podcast. </b> We will get to him later. Yes, but I'm also joined by Holly.--25619726", It's great to have you here as I mentioned Stephen Chbosky has been a guest on this very podcast. , gratitude
25624824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,o this is the Super Bowl.-- We're doing here Google colorism in the Dominican Republic. That's all I have to say last topic guys.<b> So this is the Super Bowl.</b> It was rumored that re Adam.--25624824., So this is the Super Bowl., neutral
25669074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I'm just got today we have. <b> So what happened was what happened was we were on a bachelor party for my brother and we stopped at a bar. </b> And around that time, this is Labor Day weekend. They had the Rodeo going on.--25669074", So what happened was what happened was we were on a bachelor party for my brother and we stopped at a bar. , neutral
